movie,year,category,nominee,bafta,globe,oscar,rated,runtime,director,language,imdb_score,imdb_votes,rt_score,metascore,box_office,other_win,other_nom,history,crime,adventure,musical,action,war,western,scifi,comedy,mystery,music,fantasy,family,thriller,drama,biography,romance,animation,sport,horror
Sweeney Todd: The Demon Barber of Fleet Street,2007,actor,Johnny Depp,0,1,0,R,116,Tim Burton,English,7.3,348291,8.6,8.3,52898073,33,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
In the Valley of Elah,2007,actor,Tommy Lee Jones,0,0,0,R,121,Paul Haggis,English,7.1,69598,7.4,6.5,6777741,3,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Eastern Promises,2007,actor,Viggo Mortensen,0,0,0,R,100,David Cronenberg,English,7.6,231008,8.9,8.2,17266000,28,73,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Milk,2008,actor,Sean Penn,0,0,1,R,128,Gus Van Sant,English,7.5,166492,9.3,8.4,31841299,64,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Milk,2008,director,Gus Van Sant,0,0,0,R,128,Gus Van Sant,English,7.5,166492,9.3,8.4,31841299,64,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Milk,2008,picture,Milk,0,0,0,R,128,Gus Van Sant,English,7.5,166492,9.3,8.4,31841299,64,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Frost/Nixon,2008,actor,Frank Langella,0,0,0,R,122,Ron Howard,English,7.7,104084,9.3,8.0,18622031,23,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Frost/Nixon,2008,director,Ron Howard,0,0,0,R,122,Ron Howard,English,7.7,104084,9.3,8.0,18622031,23,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Frost/Nixon,2008,picture,Frost/Nixon,0,0,0,R,122,Ron Howard,English,7.7,104084,9.3,8.0,18622031,23,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Curious Case of Benjamin Button,2008,actor,Brad Pitt,0,0,0,PG-13,166,David Fincher,English,7.8,600354,7.1,7.0,127509326,80,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
The Curious Case of Benjamin Button,2008,director,David Fincher,0,0,0,PG-13,166,David Fincher,English,7.8,600354,7.1,7.0,127509326,80,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
The Curious Case of Benjamin Button,2008,picture,The Curious Case of Benjamin Button,0,0,0,PG-13,166,David Fincher,English,7.8,600354,7.1,7.0,127509326,80,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
The Wrestler,2008,actor,Mickey Rourke,1,1,0,R,109,Darren Aronofsky,English,7.9,291492,9.8,8.0,26238243,58,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Crazy Heart,2009,actor,Jeff Bridges,0,1,1,R,112,Scott Cooper,English,7.2,84958,9.0,8.3,39464306,37,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Up in the Air,2009,actor,George Clooney,0,0,0,R,109,Jason Reitman,English,7.4,322009,9.0,8.3,83823381,75,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Up in the Air,2009,director,Jason Reitman,0,0,0,R,109,Jason Reitman,English,7.4,322009,9.0,8.3,83823381,75,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Up in the Air,2009,picture,Up in the Air,0,0,0,R,109,Jason Reitman,English,7.4,322009,9.0,8.3,83823381,75,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
A Single Man,2009,actor,Colin Firth,1,0,0,R,99,Tom Ford,English,7.6,107138,8.6,7.7,9176000,39,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Invictus,2009,actor,Morgan Freeman,0,0,0,PG-13,134,Clint Eastwood,English,7.3,151685,7.6,7.4,37491364,12,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
The Hurt Locker,2009,actor,Jeremy Renner,0,0,0,R,131,Kathryn Bigelow,English,7.5,426108,9.7,9.5,17017811,119,130,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Hurt Locker,2009,director,Kathryn Bigelow,1,0,1,R,131,Kathryn Bigelow,English,7.5,426108,9.7,9.5,17017811,119,130,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Hurt Locker,2009,picture,The Hurt Locker,1,0,1,R,131,Kathryn Bigelow,English,7.5,426108,9.7,9.5,17017811,119,130,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The King's Speech,2010,actor,Colin Firth,1,1,1,R,118,Tom Hooper,English,8.0,646226,9.4,8.8,138797449,104,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The King's Speech,2010,director,Tom Hooper,0,0,1,R,118,Tom Hooper,English,8.0,646226,9.4,8.8,138797449,104,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The King's Speech,2010,picture,The King's Speech,1,0,1,R,118,Tom Hooper,English,8.0,646226,9.4,8.8,138797449,104,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Biutiful,2010,actor,Javier Bardem,0,0,0,R,148,Alejandro G. Iñárritu,Spanish,7.5,87011,6.6,5.8,5101237,21,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
True Grit,2010,actor,Jeff Bridges,0,0,0,PG-13,110,"Ethan Coen, Joel Coen",English,7.6,316126,9.5,8.0,171243005,38,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
True Grit,2010,director,Coen Brothers,0,0,0,PG-13,110,"Ethan Coen, Joel Coen",English,7.6,316126,9.5,8.0,171243005,38,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
True Grit,2010,picture,True Grit,0,0,0,PG-13,110,"Ethan Coen, Joel Coen",English,7.6,316126,9.5,8.0,171243005,38,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Social Network,2010,actor,Jesse Eisenberg,0,0,0,PG-13,120,David Fincher,English,7.7,638542,9.6,9.5,96962694,169,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Social Network,2010,director,David Fincher,1,1,0,PG-13,120,David Fincher,English,7.7,638542,9.6,9.5,96962694,169,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Social Network,2010,picture,The Social Network,0,1,0,PG-13,120,David Fincher,English,7.7,638542,9.6,9.5,96962694,169,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
127 Hours,2010,actor,James Franco,0,0,0,R,94,Danny Boyle,English,7.5,353021,9.3,8.2,18335230,23,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
127 Hours,2010,picture,127 Hours,0,0,0,R,94,Danny Boyle,English,7.5,353021,9.3,8.2,18335230,23,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Artist,2011,actor,Jean Dujardin,1,1,1,PG-13,100,Michel Hazanavicius,English,7.9,232486,9.5,8.9,44671682,157,204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
The Artist,2011,director,Michel Hazanavicius,1,0,1,PG-13,100,Michel Hazanavicius,English,7.9,232486,9.5,8.9,44671682,157,204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
The Artist,2011,picture,The Artist,1,1,1,PG-13,100,Michel Hazanavicius,English,7.9,232486,9.5,8.9,44671682,157,204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
A Better Life,2011,actor,Demián Bichir,0,0,0,PG-13,98,Chris Weitz,English,7.2,15393,8.5,6.4,1759252,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Descendants,2011,actor,George Clooney,0,1,0,R,115,Alexander Payne,English,7.3,234471,8.7,8.4,82584160,64,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The Descendants,2011,director,Alexander Payne,0,0,0,R,115,Alexander Payne,English,7.3,234471,8.7,8.4,82584160,64,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The Descendants,2011,picture,The Descendants,0,1,0,R,115,Alexander Payne,English,7.3,234471,8.7,8.4,82584160,64,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Tinker Tailor Soldier Spy,2011,actor,Gary Oldman,0,0,0,R,122,Tomas Alfredson,English,7.1,190146,8.3,8.5,24149393,35,97,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Moneyball,2011,actor,Brad Pitt,0,0,0,PG-13,133,Bennett Miller,English,7.6,379399,9.4,8.7,75605492,29,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Moneyball,2011,picture,Moneyball,0,0,0,PG-13,133,Bennett Miller,English,7.6,379399,9.4,8.7,75605492,29,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Lincoln,2012,actor,Daniel Day-Lewis,1,1,1,PG-13,150,Steven Spielberg,English,7.3,247496,8.9,8.6,182207973,106,252,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Lincoln,2012,director,Steven Spielberg,0,0,0,PG-13,150,Steven Spielberg,English,7.3,247496,8.9,8.6,182207973,106,252,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Lincoln,2012,picture,Lincoln,0,0,0,PG-13,150,Steven Spielberg,English,7.3,247496,8.9,8.6,182207973,106,252,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Silver Linings Playbook,2012,actor,Bradley Cooper,0,0,0,R,122,David O. Russell,English,7.7,670584,9.2,8.1,132092958,88,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Silver Linings Playbook,2012,actress,Jennifer Lawrence,0,1,1,R,122,David O. Russell,English,7.7,670584,9.2,8.1,132092958,88,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Silver Linings Playbook,2012,director,David O. Russell,0,0,0,R,122,David O. Russell,English,7.7,670584,9.2,8.1,132092958,88,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Silver Linings Playbook,2012,picture,Silver Linings Playbook,0,0,0,R,122,David O. Russell,English,7.7,670584,9.2,8.1,132092958,88,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Les Misérables,2012,actor,Hugh Jackman,0,1,0,PG-13,158,Tom Hooper,English,7.6,312967,7.0,6.3,148809770,82,177,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Les Misérables,2012,picture,Les Misérables,0,1,0,PG-13,158,Tom Hooper,English,7.6,312967,7.0,6.3,148809770,82,177,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Master,2012,actor,Joaquin Phoenix,0,0,0,R,138,Paul Thomas Anderson,English,7.2,158811,8.4,8.6,16377274,75,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Flight,2012,actor,Denzel Washington,0,0,0,R,138,Robert Zemeckis,English,7.3,331057,7.7,7.6,93772375,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Dallas Buyers Club,2013,actor,Matthew McConaughey,0,1,1,R,117,Jean-Marc Vallée,English,8.0,448991,9.3,8.0,27298285,81,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Dallas Buyers Club,2013,picture,Dallas Buyers Club,0,0,0,R,117,Jean-Marc Vallée,English,8.0,448991,9.3,8.0,27298285,81,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
American Hustle,2013,actor,Christian Bale,0,0,0,R,138,David O. Russell,English,7.2,455144,9.2,9.0,150117807,69,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
American Hustle,2013,actress,Amy Adams,0,1,0,R,138,David O. Russell,English,7.2,455144,9.2,9.0,150117807,69,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
American Hustle,2013,director,David O. Russell,0,0,0,R,138,David O. Russell,English,7.2,455144,9.2,9.0,150117807,69,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
American Hustle,2013,picture,American Hustle,0,1,0,R,138,David O. Russell,English,7.2,455144,9.2,9.0,150117807,69,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nebraska,2013,actor,Bruce Dern,0,0,0,R,115,Alexander Payne,English,7.7,113704,9.1,8.7,17654912,29,162,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Nebraska,2013,director,Alexander Payne,0,0,0,R,115,Alexander Payne,English,7.7,113704,9.1,8.7,17654912,29,162,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Nebraska,2013,picture,Nebraska,0,0,0,R,115,Alexander Payne,English,7.7,113704,9.1,8.7,17654912,29,162,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The Wolf of Wall Street,2013,actor,Leonardo DiCaprio,0,1,0,R,180,Martin Scorsese,English,8.2,1223033,7.9,7.5,116900694,37,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Wolf of Wall Street,2013,director,Martin Scorsese,0,0,0,R,180,Martin Scorsese,English,8.2,1223033,7.9,7.5,116900694,37,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Wolf of Wall Street,2013,picture,The Wolf of Wall Street,0,0,0,R,180,Martin Scorsese,English,8.2,1223033,7.9,7.5,116900694,37,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12 Years a Slave,2013,actor,Chiwetel Ejiofor,1,0,0,R,134,Steve McQueen,English,8.1,652258,9.5,9.6,56671993,240,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12 Years a Slave,2013,director,Steve McQueen,0,0,0,R,134,Steve McQueen,English,8.1,652258,9.5,9.6,56671993,240,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12 Years a Slave,2013,picture,12 Years a Slave,1,1,1,R,134,Steve McQueen,English,8.1,652258,9.5,9.6,56671993,240,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Theory of Everything,2014,actor,Eddie Redmayne,1,1,1,PG-13,123,James Marsh,English,7.7,413326,8.0,7.2,35893537,24,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
The Theory of Everything,2014,actress,Felicity Jones,0,0,0,PG-13,123,James Marsh,English,7.7,413326,8.0,7.2,35893537,24,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
The Theory of Everything,2014,picture,The Theory of Everything,0,0,0,PG-13,123,James Marsh,English,7.7,413326,8.0,7.2,35893537,24,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Foxcatcher,2014,actor,Steve Carell,0,0,0,R,134,Bennett Miller,English,7.0,135683,8.7,8.1,12096300,13,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Foxcatcher,2014,director,Bennett Miller,0,0,0,R,134,Bennett Miller,English,7.0,135683,8.7,8.1,12096300,13,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
American Sniper,2014,actor,Bradley Cooper,0,0,0,R,133,Clint Eastwood,English,7.3,445573,7.2,7.2,350126372,23,43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
American Sniper,2014,picture,American Sniper,0,0,0,R,133,Clint Eastwood,English,7.3,445573,7.2,7.2,350126372,23,43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Imitation Game,2014,actor,Benedict Cumberbatch,0,0,0,PG-13,114,Morten Tyldum,English,8.0,698929,8.9,7.3,91125683,48,162,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
The Imitation Game,2014,director,Morten Tyldum,0,0,0,PG-13,114,Morten Tyldum,English,8.0,698929,8.9,7.3,91125683,48,162,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
The Imitation Game,2014,picture,The Imitation Game,0,0,0,PG-13,114,Morten Tyldum,English,8.0,698929,8.9,7.3,91125683,48,162,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
The Revenant,2015,actor,Leonardo DiCaprio,1,1,1,R,156,Alejandro G. Iñárritu,English,8.0,718015,7.8,7.6,183637894,88,187,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Revenant,2015,director,Alejandro González Iñárritu,0,0,1,R,156,Alejandro G. Iñárritu,English,8.0,718015,7.8,7.6,183637894,88,187,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Revenant,2015,picture,The Revenant,1,1,0,R,156,Alejandro G. Iñárritu,English,8.0,718015,7.8,7.6,183637894,88,187,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Trumbo,2015,actor,Bryan Cranston,0,0,0,R,124,Jay Roach,English,7.5,77720,7.4,6.0,7857741,8,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Martian,2015,actor,Matt Damon,0,1,0,PG-13,144,Ridley Scott,English,8.0,775676,9.1,8.0,228433663,38,193,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Martian,2015,picture,The Martian,0,1,0,PG-13,144,Ridley Scott,English,8.0,775676,9.1,8.0,228433663,38,193,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Steve Jobs,2015,actor,Michael Fassbender,0,0,0,R,122,Danny Boyle,English,7.2,158080,8.5,8.2,17766658,28,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Danish Girl,2015,actor,Eddie Redmayne,0,0,0,R,119,Tom Hooper,English,7.1,167813,6.6,6.6,11114018,30,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Manchester by the Sea,2016,actor,Casey Affleck,1,1,1,R,137,Kenneth Lonergan,English,7.8,253890,9.6,9.6,47695371,127,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Manchester by the Sea,2016,director,Kenneth Lonergan,0,0,0,R,137,Kenneth Lonergan,English,7.8,253890,9.6,9.6,47695371,127,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Manchester by the Sea,2016,picture,Manchester by the Sea,0,0,0,R,137,Kenneth Lonergan,English,7.8,253890,9.6,9.6,47695371,127,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hacksaw Ridge,2016,actor,Andrew Garfield,0,0,0,R,139,Mel Gibson,English,8.1,451090,8.4,7.1,67209615,51,115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Hacksaw Ridge,2016,director,Mel Gibson,0,0,0,R,139,Mel Gibson,English,8.1,451090,8.4,7.1,67209615,51,115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Hacksaw Ridge,2016,picture,Hacksaw Ridge,0,0,0,R,139,Mel Gibson,English,8.1,451090,8.4,7.1,67209615,51,115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
La La Land,2016,actor,Ryan Gosling,0,1,0,PG-13,128,Damien Chazelle,English,8.0,519912,9.1,9.4,151101803,236,287,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
La La Land,2016,actress,Emma Stone,1,1,1,PG-13,128,Damien Chazelle,English,8.0,519912,9.1,9.4,151101803,236,287,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
La La Land,2016,director,Damien Chazelle,0,1,1,PG-13,128,Damien Chazelle,English,8.0,519912,9.1,9.4,151101803,236,287,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
La La Land,2016,picture,La La Land,1,1,0,PG-13,128,Damien Chazelle,English,8.0,519912,9.1,9.4,151101803,236,287,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
Captain Fantastic,2016,actor,Viggo Mortensen,0,0,0,R,118,Matt Ross,English,7.9,196678,8.2,7.2,5879835,15,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Fences,2016,actor,Denzel Washington,0,0,0,PG-13,139,Denzel Washington,English,7.2,100146,9.2,7.9,57682904,56,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fences,2016,picture,Fences,0,0,0,PG-13,139,Denzel Washington,English,7.2,100146,9.2,7.9,57682904,56,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Darkest Hour,2017,actor,Gary Oldman,1,1,1,PG-13,125,Joe Wright,English,7.4,176877,8.4,7.5,56468410,51,80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Darkest Hour,2017,picture,Darkest Hour,0,0,0,PG-13,125,Joe Wright,English,7.4,176877,8.4,7.5,56468410,51,80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Call Me by Your Name,2017,actor,Timothée Chalamet,0,0,0,R,132,Luca Guadagnino,English,7.9,220787,9.4,9.3,18095701,94,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Call Me by Your Name,2017,picture,Call Me by Your Name,0,0,0,R,132,Luca Guadagnino,English,7.9,220787,9.4,9.3,18095701,94,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Phantom Thread,2017,actor,Daniel Day-Lewis,0,0,0,R,130,Paul Thomas Anderson,English,7.5,116023,9.1,9.0,21198205,54,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Phantom Thread,2017,director,Paul Thomas Anderson,0,0,0,R,130,Paul Thomas Anderson,English,7.5,116023,9.1,9.0,21198205,54,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Phantom Thread,2017,picture,Phantom Thread,0,0,0,R,130,Paul Thomas Anderson,English,7.5,116023,9.1,9.0,21198205,54,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Get Out,2017,actor,Daniel Kaluuya,0,0,0,R,104,Jordan Peele,English,7.7,508101,9.8,8.5,176040665,148,203,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Get Out,2017,director,Jordan Peele,0,0,0,R,104,Jordan Peele,English,7.7,508101,9.8,8.5,176040665,148,203,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Get Out,2017,picture,Get Out,0,0,0,R,104,Jordan Peele,English,7.7,508101,9.8,8.5,176040665,148,203,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"Roman J. Israel, Esq.",2017,actor,Denzel Washington,0,0,0,PG-13,122,Dan Gilroy,English,6.5,34626,5.5,5.8,11962778,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Bohemian Rhapsody,2018,actor,Rami Malek,1,1,1,PG-13,134,Bryan Singer,English,8.0,464542,6.0,4.9,216668042,42,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Bohemian Rhapsody,2018,picture,Bohemian Rhapsody,0,1,0,PG-13,134,Bryan Singer,English,8.0,464542,6.0,4.9,216668042,42,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Vice,2018,actor,Christian Bale,0,1,0,R,132,Adam McKay,English,7.2,128054,6.5,6.1,47836282,34,137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Vice,2018,director,Adam McKay,0,0,0,R,132,Adam McKay,English,7.2,128054,6.5,6.1,47836282,34,137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Vice,2018,picture,Vice,0,0,0,R,132,Adam McKay,English,7.2,128054,6.5,6.1,47836282,34,137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
A Star Is Born,2018,actor,Bradley Cooper,0,0,0,R,136,Bradley Cooper,English,7.6,345427,9.0,8.8,215288866,93,278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
A Star Is Born,2018,actress,Lady Gaga,0,0,0,R,136,Bradley Cooper,English,7.6,345427,9.0,8.8,215288866,93,278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
A Star Is Born,2018,picture,A Star Is Born,0,0,0,R,136,Bradley Cooper,English,7.6,345427,9.0,8.8,215288866,93,278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
At Eternity's Gate,2018,actor,Willem Dafoe,0,0,0,PG-13,111,Julian Schnabel,English,6.9,30067,7.9,7.6,2294915,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Green Book,2018,actor,Viggo Mortensen,0,0,0,PG-13,130,Peter Farrelly,English,8.2,403808,7.7,6.9,85080171,55,122,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
Green Book,2018,picture,Green Book,0,1,1,PG-13,130,Peter Farrelly,English,8.2,403808,7.7,6.9,85080171,55,122,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
Joker,2019,actor,Joaquin Phoenix,1,1,1,R,122,Todd Phillips,English,8.4,985354,6.8,5.9,335451311,116,235,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Pain and Glory,2019,actor,Antonio Banderas,0,0,0,R,113,Pedro Almodóvar,Spanish,7.5,51275,9.6,8.7,4567338,69,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Father,2020,actor,Anthony Hopkins,1,0,1,PG-13,97,Florian Zeller,English,8.3,59263,9.8,8.8,2064299,24,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Father,2020,picture,The Father,0,0,0,PG-13,97,Florian Zeller,English,8.3,59263,9.8,8.8,2064299,24,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Minari,2020,actor,Steven Yeun,0,0,0,PG-13,115,Lee Isaac Chung,Korean,7.5,43457,9.8,8.9,2964816,105,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Minari,2020,director,Lee Isaac Chung,0,0,0,PG-13,115,Lee Isaac Chung,Korean,7.5,43457,9.8,8.9,2964816,105,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
